po_item_id,po_id,product_id,quantity_ordered,quantity_received,unit_cost
17480,5820,154,12850,12220,327.18
17481,5820,194,20200,19356,13.29
17482,5820,102,199,195,26.84
17483,5820,185,1210,1185,13.59
17484,5821,124,7775,7419,35.6
17485,5821,84,795,764,14.64
17486,5821,127,10075,10022,14.95
17487,5821,66,4680,4536,531.48
17488,5821,20,1835,1832,303.13
17489,5822,198,5500,5457,10.61
17490,5822,59,1175,1131,193.37
17491,5822,128,11300,10744,10.48
17492,5823,102,446,445,25.47
17493,5823,68,2630,2501,53.54
17494,5824,63,12375,12081,13.25
17495,5824,13,130,128,77.02
17496,5825,185,2050,2007,12.92
17497,5825,41,1360,1332,31.79
17498,5825,145,1215,1198,19.59
17499,5826,110,15650,15232,211.14
17500,5826,186,5325,5196,141.66
17501,5826,4,680,655,22.61
17502,5826,191,4950,4860,17.59
17503,5826,38,3700,3592,18.93
17504,5827,12,7975,7753,18.32
17505,5827,31,5500,5253,12.84
17506,5828,162,8450,8399,6.73
17507,5828,192,24650,23972,23.92
17508,5828,67,780,774,41.03
17509,5828,158,6500,6387,10.48
17510,5829,154,25000,23777,327.18
17511,5829,194,19050,18752,13.29
17512,5829,102,200,192,26.84
17513,5829,185,425,418,13.59
17514,5829,88,2325,2300,29.64
17515,5830,133,1075,1039,10.64
17516,5830,2,6875,6739,24.42
17517,5830,166,17750,16889,50.54
17518,5831,65,720,696,71.44
17519,5832,103,7450,7126,25.16
17520,5832,7,8850,8432,16.91
17521,5832,176,378,363,15.31
17522,5832,124,6600,6384,38.74
17523,5833,145,1380,1359,20.04
17524,5833,185,1905,1874,13.59
17525,5833,154,5250,5240,327.18
17526,5833,102,76,73,26.84
17527,5833,39,850,824,10.86
17528,5834,79,1220,1219,12.88
17529,5834,127,9000,8712,16.22
17530,5834,71,346,340,157.66
17531,5834,68,3790,3638,53.54
17532,5835,85,940,933,11.5
17533,5835,18,6150,5989,63.78
17534,5836,112,2650,2579,27.2
17535,5837,173,3480,3476,13.01
17536,5837,93,23200,22193,37.58
17537,5837,52,11950,11713,70.71
17538,5838,31,9825,9345,12.84
17539,5838,18,3325,3248,65.27
17540,5838,165,369,366,16.44
17541,5839,175,154,150,417.99
17542,5839,82,21350,20846,13.19
17543,5839,197,2430,2410,24.06
17544,5840,196,342,329,61.87
17545,5840,197,1110,1067,21.2
17546,5840,17,12400,12019,47.49
17547,5840,92,188,185,15.46
17548,5841,58,480,468,9.23
17549,5841,186,8700,8435,135.85
17550,5841,131,496,471,23.01
17551,5841,139,4420,4304,55.83
17552,5841,133,1335,1283,10.72
17553,5842,58,112,109,9.23
17554,5843,69,8725,8305,55.48
17555,5843,196,421,418,64.29
17556,5844,163,20050,19329,21.82
17557,5844,110,9950,9582,185.68
17558,5844,66,1920,1841,496.9
17559,5845,20,600,580,342.23
17560,5846,139,4210,4031,55.83
17561,5846,43,8425,8177,8.7
17562,5846,134,81,79,9.22
17563,5847,51,473,464,9.78
17564,5847,80,8275,8057,257.83
17565,5847,117,78,75,215.24
17566,5848,177,362,346,5.39
17567,5848,22,895,867,82.63
17568,5848,69,1325,1274,58.25
17569,5848,152,329,315,29.73
17570,5848,107,3360,3350,16.56
17571,5849,69,5250,5096,58.25
17572,5850,105,10050,9605,28.86
17573,5850,36,1475,1442,22.15
17574,5850,107,3810,3690,14.69
17575,5850,152,303,295,27.02
17576,5850,142,2500,2486,10.48
17577,5851,171,1625,1552,90.86
17578,5851,44,344,338,17.2
17579,5851,64,3690,3545,15.3
17580,5851,191,11500,11270,16.54
17581,5852,120,1255,1253,76.0
17582,5852,7,14050,13935,14.89
17583,5853,53,22250,21890,13.88
17584,5853,78,1255,1243,5.83
17585,5853,7,4850,4792,14.89
17586,5853,138,2950,2917,490.35
17587,5854,13,142,137,77.02
17588,5854,181,2120,2060,94.69
17589,5854,63,11025,10942,13.25
17590,5854,80,6500,6197,260.72
17591,5854,151,845,836,462.07
17592,5855,163,7800,7718,21.54
17593,5855,41,555,533,28.84
17594,5855,128,3775,3613,10.48
17595,5855,1,459,445,11.2
17596,5855,140,205,201,30.57
17597,5856,90,5125,4875,380.71
17598,5856,125,895,868,112.63
17599,5856,81,2370,2347,78.5
17600,5856,85,955,934,11.09
17601,5856,18,7025,6684,63.7
17602,5857,197,2510,2421,24.06
17603,5857,174,11525,11091,43.73
17604,5857,28,181,180,412.12
17605,5858,128,2550,2439,10.36
17606,5858,190,19200,18686,21.52
17607,5858,152,137,130,29.73
17608,5859,172,24200,23082,52.18
17609,5859,39,700,695,11.69
17610,5859,190,18250,17565,21.52
17611,5859,79,900,896,11.42
17612,5859,112,1330,1298,25.75
17613,5860,44,471,447,18.62
17614,5860,98,880,873,12.24
17615,5860,36,5350,5089,22.15
17616,5860,72,374,361,20.67
17617,5860,179,7950,7721,10.65
17618,5861,14,700,666,383.14
17619,5861,18,2250,2205,63.78
17620,5861,78,2490,2392,5.83
17621,5861,114,2375,2349,17.9
17622,5862,99,11550,11146,87.83
17623,5862,131,189,187,22.97
17624,5862,9,1120,1115,29.28
17625,5863,56,313,308,40.05
17626,5863,99,10125,10024,88.07
17627,5863,30,2860,2777,16.42
17628,5863,183,2630,2626,88.71
17629,5864,41,1475,1434,31.79
17630,5865,79,825,793,12.62
17631,5865,197,2180,2118,22.84
17632,5866,7,6450,6133,16.91
17633,5866,48,1660,1599,268.02
17634,5866,24,4570,4414,103.23
17635,5866,112,2510,2505,23.81
17636,5866,65,460,446,71.44
17637,5867,106,3850,3798,25.93
17638,5867,104,194,184,15.65
17639,5868,45,16150,15590,10.96
17640,5868,84,1875,1842,14.18
17641,5869,136,1960,1879,22.12
17642,5869,185,1290,1249,12.92
17643,5869,78,605,581,5.88
17644,5869,126,3740,3739,199.71
17645,5870,175,235,226,417.99
17646,5870,162,10800,10294,6.73
17647,5870,28,468,460,412.12
17648,5871,34,2195,2168,80.71
17649,5872,131,260,252,23.83
17650,5872,51,138,134,9.78
17651,5872,117,204,200,215.24
17652,5873,144,10275,10267,32.48
17653,5874,10,2030,1997,24.05
17654,5874,153,11825,11431,23.08
17655,5874,38,3950,3819,18.7
17656,5874,24,4670,4586,96.11
17657,5874,160,472,452,441.79
17658,5875,31,11850,11841,12.84
17659,5875,119,3920,3893,310.42
17660,5875,52,11550,11404,73.5
17661,5875,116,510,497,221.24
17662,5876,183,4770,4712,88.71
17663,5876,14,4500,4490,388.27
17664,5876,188,7725,7448,96.1
17665,5876,172,20700,20135,53.58
17666,5876,79,1100,1091,12.88
17667,5877,134,446,424,10.44
17668,5877,175,394,379,448.36
17669,5878,15,12375,12211,27.06
17670,5879,13,120,118,86.46
17671,5879,93,3800,3754,40.08
17672,5879,2,9825,9792,22.9
17673,5880,44,414,400,16.76
17674,5880,39,585,557,11.0
17675,5880,104,365,347,13.8
17676,5881,170,495,485,7.31
17677,5881,74,4500,4437,394.06
17678,5881,124,11100,10873,38.74
17679,5881,120,805,790,86.74
17680,5882,80,4300,4254,260.72
17681,5882,151,840,802,462.07
17682,5883,150,243,234,23.84
17683,5883,65,2205,2160,71.44
17684,5883,16,890,857,29.6
17685,5883,132,23800,23512,431.62
17686,5883,176,330,313,15.31
17687,5884,19,1450,1381,243.22
17688,5884,36,3350,3313,19.39
17689,5884,192,21200,20939,23.92
17690,5885,123,1850,1845,14.67
17691,5886,162,4350,4135,7.57
17692,5886,53,24300,23500,12.89
17693,5886,197,1460,1429,21.2
17694,5886,92,484,460,15.46
17695,5886,123,10950,10551,15.37
17696,5887,172,21550,21143,52.18
17697,5887,190,25000,24235,21.52
17698,5888,11,19900,19267,17.56
17699,5889,71,227,226,174.49
17700,5889,113,421,420,24.45
17701,5889,147,4690,4490,17.39
17702,5890,160,360,350,441.79
17703,5890,153,6150,6087,23.08
17704,5890,3,10625,10584,251.97
17705,5890,199,1645,1619,83.88
17706,5890,134,477,476,10.44
17707,5891,18,4350,4263,65.27
17708,5891,27,2225,2145,47.47
17709,5892,125,1730,1702,98.6
17710,5893,138,3080,3004,478.15
17711,5894,80,8025,7993,260.72
17712,5894,181,2260,2246,94.69
17713,5894,13,487,463,77.02
17714,5894,63,12075,11812,13.25
17715,5894,151,1480,1419,462.07
17716,5895,52,8975,8726,70.71
17717,5895,151,755,717,520.09
17718,5895,144,12175,11609,31.61
17719,5895,49,358,350,27.99
17720,5895,192,23300,22555,22.88
17721,5896,13,199,193,85.04
17722,5896,110,22800,22383,211.14
17723,5896,84,2120,2015,14.18
17724,5896,4,2800,2765,22.61
17725,5896,11,11200,11126,17.77
17726,5897,145,1065,1047,20.04
17727,5897,102,243,238,26.84
17728,5898,86,130,126,98.88
17729,5899,61,377,367,23.36
17730,5899,119,2320,2264,310.42
17731,5899,76,11775,11379,7.67
17732,5899,52,11400,11160,73.5
17733,5899,176,495,471,16.47
17734,5900,61,298,288,23.36
17735,5900,157,3890,3871,55.17
17736,5901,87,12700,12568,206.15
17737,5902,43,7150,7143,8.39
17738,5902,146,156,152,235.44
17739,5902,71,373,361,180.66
17740,5902,153,4550,4531,23.08
17741,5902,199,890,866,83.88
17742,5903,3,9100,8721,251.97
17743,5903,101,6300,6078,56.71
17744,5903,175,456,439,448.36
17745,5903,160,448,431,441.79
17746,5904,102,375,358,29.25
17747,5904,136,1485,1416,22.87
17748,5904,99,8175,8033,87.83
17749,5904,197,4330,4259,21.2
17750,5905,65,710,676,68.45
17751,5906,54,142,139,25.82
17752,5906,81,3820,3642,74.7
17753,5906,118,1260,1235,19.38
17754,5906,139,3720,3580,51.6
17755,5907,59,460,459,204.18
17756,5907,167,2235,2232,40.03
17757,5908,105,6625,6384,30.41
17758,5908,148,4150,4148,11.11
17759,5908,113,300,295,24.45
17760,5908,168,8100,7835,237.77
17761,5909,112,2650,2566,25.75
17762,5909,125,2040,2010,112.63
17763,5909,159,328,315,22.01
17764,5909,33,20000,19901,9.8
17765,5910,192,19150,18197,23.92
17766,5910,97,427,413,37.76
17767,5911,77,705,672,27.57
17768,5911,196,131,130,61.87
17769,5911,123,1825,1739,15.37
17770,5911,17,15100,14567,47.49
17771,5911,136,2315,2284,22.87
17772,5912,123,3925,3915,14.67
17773,5912,199,1655,1603,83.88
17774,5912,175,461,444,448.36
17775,5912,160,334,331,441.79
17776,5913,69,6325,6163,55.48
17777,5913,163,7900,7556,21.54
17778,5914,150,193,187,23.68
17779,5914,33,3450,3343,10.42
17780,5914,167,2270,2201,42.95
17781,5914,62,6750,6565,9.38
17782,5915,67,2820,2753,41.03
17783,5915,197,3660,3507,24.06
17784,5916,58,328,313,9.23
17785,5916,186,2000,1945,135.85
17786,5916,163,23100,22647,21.82
17787,5917,145,905,881,20.04
17788,5917,88,11600,11567,29.64
17789,5917,144,8050,7937,31.16
17790,5917,194,21050,20107,13.29
17791,5917,185,490,476,13.59
17792,5918,172,9400,9148,46.75
17793,5918,2,12375,12175,24.42
17794,5918,133,2140,2068,10.64
17795,5919,151,2185,2115,462.07
17796,5919,13,353,335,77.02
17797,5919,181,825,816,94.69
17798,5920,194,18550,18050,13.29
17799,5920,154,21100,20382,327.18
17800,5921,84,2215,2158,14.64
17801,5921,184,358,357,98.43
17802,5921,104,476,475,13.8
17803,5921,127,11700,11456,14.95
17804,5921,124,9150,9020,35.6
17805,5922,154,8050,7946,327.18
17806,5922,102,297,290,26.84
17807,5922,145,1630,1606,20.04
17808,5922,194,12750,12312,13.29
17809,5922,39,805,795,10.86
17810,5923,78,1055,1046,5.83
17811,5924,14,4990,4793,383.14
17812,5924,18,4625,4535,63.78
17813,5925,178,63,62,156.72
17814,5925,170,2420,2302,8.21
17815,5925,93,3100,2968,40.08
17816,5925,87,22150,21561,232.58
17817,5925,65,1110,1069,68.45
17818,5926,172,23250,22911,52.18
17819,5926,90,9125,8866,380.71
17820,5926,33,9900,9796,9.8
17821,5927,63,3925,3832,13.25
17822,5928,146,103,100,235.44
17823,5928,199,2345,2244,83.88
17824,5928,24,3740,3590,96.11
17825,5929,81,3090,2960,73.37
17826,5929,106,14650,14504,28.01
17827,5930,157,1650,1624,56.39
17828,5930,153,12325,11726,25.91
17829,5931,188,8325,8297,96.1
17830,5932,71,500,492,180.66
17831,5933,31,11125,10773,12.84
17832,5934,96,10250,10097,8.89
17833,5935,28,253,252,441.03
17834,5935,133,1990,1972,10.72
17835,5936,56,97,92,40.05
17836,5936,107,2770,2646,15.47
17837,5936,183,2570,2507,88.71
17838,5936,68,500,489,53.54
17839,5937,53,13100,13034,13.88
17840,5938,177,115,109,5.39
17841,5938,22,635,632,82.63
17842,5939,33,23650,23240,9.8
17843,5939,152,108,102,29.73
17844,5939,39,1405,1388,11.69
17845,5939,85,1260,1230,11.09
17846,5940,154,9500,9224,355.29
17847,5940,161,427,423,18.97
17848,5940,20,505,487,342.23
17849,5940,189,1700,1644,66.02
17850,5940,195,360,357,84.06
17851,5941,141,341,329,53.45
17852,5941,184,375,364,95.88
17853,5941,123,3625,3505,16.8
17854,5941,105,5300,5156,30.41
17855,5942,50,4170,4062,21.7
17856,5942,64,4350,4180,15.1
17857,5942,89,23700,23193,13.05
17858,5942,107,950,920,16.56
17859,5943,97,164,161,37.76
17860,5943,36,9800,9628,19.39
17861,5943,174,9650,9399,43.73
17862,5943,19,11850,11275,243.22
17863,5944,126,3640,3522,194.4
17864,5944,64,3800,3793,15.1
17865,5944,177,397,385,5.39
17866,5945,198,9475,9472,9.86
17867,5946,96,21100,20749,9.46
17868,5947,175,164,156,448.36
17869,5947,10,2070,2016,24.05
17870,5948,168,20850,20423,259.48
17871,5948,49,88,86,31.14
17872,5949,80,10275,9938,260.72
17873,5949,181,2000,1962,94.69
17874,5949,13,167,160,77.02
17875,5950,65,480,465,68.45
17876,5950,69,10925,10918,52.52
17877,5950,35,23350,22859,480.8
17878,5950,2,11150,10602,22.9
17879,5950,93,7200,7037,40.08
17880,5951,13,214,211,77.02
17881,5951,80,10575,10262,260.72
17882,5951,151,385,378,462.07
17883,5951,63,11375,11323,13.25
17884,5951,181,315,314,94.69
17885,5952,159,229,228,22.01
17886,5952,152,377,367,29.73
17887,5952,79,920,916,11.42
17888,5952,81,1900,1882,78.5
17889,5952,85,770,747,11.09
17890,5953,135,16000,15248,24.28
17891,5953,169,1585,1545,8.61
17892,5953,150,365,358,23.68
17893,5954,141,299,286,53.45
17894,5954,105,10225,9846,30.41
17895,5955,150,248,237,23.84
17896,5955,74,4590,4483,394.06
17897,5955,7,21550,20785,16.91
17898,5955,48,300,294,268.02
17899,5956,19,5100,4878,243.22
17900,5956,28,377,361,412.12
17901,5956,36,6250,6102,19.39
17902,5957,26,297,282,478.02
17903,5957,141,418,416,50.2
17904,5957,127,3450,3378,14.95
17905,5958,173,2650,2606,14.19
17906,5958,110,16800,16556,185.68
17907,5958,66,700,684,496.9
17908,5959,30,3190,3156,14.99
17909,5959,121,2430,2325,26.43
17910,5959,81,2940,2926,73.37
17911,5960,153,5550,5417,25.0
17912,5961,97,443,441,37.76
17913,5961,158,16800,16725,10.48
17914,5962,179,4100,3949,10.65
17915,5962,105,4525,4479,28.86
17916,5962,169,1840,1788,8.92
17917,5962,137,493,486,26.6
17918,5963,33,13350,12910,10.42
17919,5963,198,3575,3548,9.66
17920,5963,156,2900,2798,369.62
17921,5964,24,3140,3108,103.23
17922,5964,65,2200,2102,71.44
17923,5964,112,3530,3384,23.81
17924,5964,176,294,284,15.31
17925,5964,132,14300,13659,431.62
17926,5965,24,3720,3636,96.11
17927,5965,134,217,208,10.44
17928,5965,165,282,268,16.8
17929,5966,164,1850,1759,16.58
17930,5966,62,11550,11483,9.38
17931,5966,156,4575,4502,369.62
17932,5967,104,298,289,13.8
17933,5967,66,2090,2041,531.48
17934,5967,39,1575,1519,11.0
17935,5967,99,4125,4031,81.94
17936,5967,141,177,169,50.2
17937,5968,86,303,295,98.88
17938,5968,62,4250,4079,9.38
17939,5968,193,3600,3471,14.01
17940,5968,33,7000,6873,10.42
17941,5969,19,5875,5618,218.68
17942,5969,139,4720,4709,55.83
17943,5970,52,6200,6160,70.71
17944,5970,80,9725,9330,263.09
17945,5970,6,1180,1168,28.63
17946,5970,100,1040,993,97.63
17947,5970,144,6675,6574,31.61
17948,5971,165,258,246,15.48
17949,5971,112,1840,1757,27.2
17950,5971,109,9500,9388,28.45
17951,5972,96,19200,18335,9.46
17952,5973,98,815,797,12.24
17953,5973,152,388,381,27.02
17954,5973,95,900,883,399.4
17955,5973,36,11850,11599,22.15
17956,5974,104,316,304,15.65
17957,5974,189,3360,3357,60.14
17958,5975,38,2950,2870,18.7
17959,5976,34,1380,1378,70.6
17960,5977,106,12350,12132,28.01
17961,5978,168,23650,23453,237.77
17962,5978,105,1300,1289,30.41
17963,5978,1,99,97,11.12
17964,5979,80,7475,7314,260.72
17965,5979,63,4475,4254,13.25
17966,5979,181,1595,1515,94.69
17967,5980,186,8850,8732,141.66
17968,5981,58,491,476,9.23
17969,5981,88,11825,11291,27.72
17970,5982,66,2160,2112,531.48
17971,5982,99,5025,4782,81.94
17972,5982,44,405,396,16.76
17973,5982,147,2870,2786,17.21
17974,5982,26,214,204,478.02
17975,5983,13,334,324,86.46
17976,5983,178,116,113,156.72
17977,5983,35,6800,6540,480.8
17978,5983,116,4990,4836,214.77
17979,5984,81,2610,2485,74.7
17980,5984,87,2800,2737,206.15
17981,5984,34,1180,1155,80.71
17982,5984,47,3150,3097,12.54
17983,5985,141,443,433,51.44
17984,5986,96,20350,19584,8.93
17985,5987,49,149,144,27.99
17986,5988,4,4930,4812,22.61
17987,5988,111,7375,7238,20.45
17988,5988,74,4520,4457,343.8
17989,5988,186,12075,11849,141.66
17990,5988,13,76,75,85.04
17991,5989,1,282,268,12.43
17992,5989,92,489,477,15.27
17993,5990,128,3375,3240,10.36
17994,5990,101,20600,20178,51.72
17995,5990,190,12150,12116,21.52
17996,5990,112,2500,2395,25.75
17997,5991,81,850,822,78.5
17998,5991,79,2030,1935,11.42
17999,5991,112,3460,3458,25.75
18000,5992,37,510,505,221.02
18001,5993,49,425,406,31.07
18002,5993,74,3890,3727,394.06
18003,5994,178,484,479,156.72
18004,5994,170,645,634,8.21
18005,5994,93,12950,12442,40.08
18006,5994,68,3250,3212,50.9
18007,5994,87,8550,8253,232.58
18008,5995,96,16800,16449,9.46
18009,5995,62,9400,9315,9.38
18010,5995,169,1495,1468,8.61
18011,5995,198,4675,4585,9.66
18012,5996,68,770,754,50.9
18013,5996,170,2220,2194,8.21
18014,5996,87,8350,8325,232.58
18015,5997,93,24200,23624,37.58
18016,5997,100,1140,1108,97.63
18017,5997,52,3150,3133,70.71
18018,5998,6,1270,1248,28.63
18019,5998,171,9525,9294,102.56
18020,5999,118,1360,1297,19.38
18021,5999,6,1785,1698,26.07
18022,5999,60,10700,10678,417.05
18023,5999,81,3340,3254,74.7
18024,5999,54,156,148,25.82
18025,6000,14,940,905,388.27
18026,6000,116,3490,3420,214.75
18027,6001,101,4150,4031,51.72
18028,6002,58,383,364,9.49
18029,6002,162,7175,7029,7.57
18030,6002,5,7750,7600,44.67
18031,6003,178,218,216,138.53
18032,6004,67,4640,4424,41.03
18033,6004,19,9125,9106,243.22
18034,6004,174,7300,7163,43.73
18035,6004,197,3120,3007,24.06
18036,6004,192,22500,21955,23.92
18037,6005,54,188,184,28.62
18038,6005,167,355,352,40.03
18039,6005,59,1725,1713,204.18
18040,6005,144,6625,6354,31.61
18041,6005,100,2245,2190,97.63
18042,6006,27,2130,2081,47.47
18043,6006,52,1525,1523,73.5
18044,6006,48,1510,1484,299.5
18045,6006,37,600,594,199.68
18046,6007,24,2320,2256,96.11
18047,6007,143,3000,2862,72.91
18048,6007,199,1520,1465,83.88
18049,6007,123,3925,3918,14.67
18050,6007,101,19300,18976,56.71
18051,6008,134,214,210,9.22
18052,6008,58,386,384,9.23
18053,6008,139,1150,1111,55.83
18054,6009,61,375,364,23.36
18055,6009,12,1550,1526,18.32
18056,6009,37,3300,3179,199.68
18057,6010,80,1250,1193,263.09
18058,6010,100,2025,1989,97.63
18059,6010,167,530,506,40.03
18060,6010,144,3950,3827,31.61
18061,6010,52,3200,3083,70.71
18062,6011,33,18350,18024,10.42
18063,6011,156,9975,9618,369.62
18064,6012,49,52,49,27.99
18065,6012,192,11300,10800,22.88
18066,6012,199,2020,1923,79.26
18067,6012,52,9575,9310,70.71
18068,6013,42,10125,9755,77.54
18069,6013,125,1335,1271,109.38
18070,6014,142,20100,19582,9.98
18071,6014,81,1310,1299,74.7
18072,6014,49,322,313,31.14
18073,6015,147,2470,2376,17.39
18074,6015,71,77,76,174.49
18075,6015,105,8050,7733,30.41
18076,6016,125,1620,1587,109.38
18077,6016,44,366,349,17.2
18078,6017,162,10400,10239,6.73
18079,6018,138,1860,1826,490.35
18080,6018,85,1035,1015,11.5
18081,6018,59,1975,1884,212.9
18082,6018,11,2850,2824,17.22
18083,6019,46,19850,19010,7.7
18084,6019,4,1490,1416,22.61
18085,6020,78,2490,2408,5.88
18086,6020,200,8850,8502,20.28
18087,6020,75,4470,4431,21.94
18088,6020,193,3340,3302,16.02
18089,6020,41,2170,2081,31.79
18090,6021,131,243,235,23.01
18091,6021,133,1400,1355,10.72
18092,6021,88,5800,5610,27.72
18093,6021,110,10950,10681,185.68
18094,6021,55,3350,3236,23.82
18095,6022,139,620,611,55.83
18096,6022,28,268,264,441.03
18097,6022,88,4650,4646,27.72
18098,6022,186,7650,7449,135.85
18099,6023,125,1040,1033,112.63
18100,6023,112,3110,3028,25.75
18101,6024,195,76,72,84.06
18102,6024,189,2250,2177,66.02
18103,6025,51,185,178,9.78
18104,6025,1,177,170,11.2
18105,6025,131,277,271,23.83
18106,6025,196,228,218,64.29
18107,6026,67,3700,3695,41.03
18108,6026,162,4900,4725,6.73
18109,6026,175,53,51,417.99
18110,6027,192,20350,19649,23.92
18111,6028,189,1580,1561,66.02
18112,6028,157,2960,2817,56.6
18113,6028,195,358,356,84.06
18114,6029,149,3170,3028,370.65
18115,6030,37,1110,1065,199.68
18116,6030,116,3800,3693,221.24
18117,6030,86,497,481,108.92
18118,6030,76,9125,8827,7.67
18119,6031,177,133,127,5.39
18120,6031,50,3180,3170,21.7
18121,6031,82,19500,18711,12.61
18122,6031,67,3810,3648,45.54
18123,6031,34,445,436,70.78
18124,6032,67,4830,4820,40.12
18125,6032,29,2860,2819,467.38
18126,6032,105,2275,2220,30.41
18127,6032,141,490,468,53.45
18128,6032,148,20250,19619,11.11
18129,6033,91,2440,2324,14.36
18130,6033,198,4625,4519,9.66
18131,6033,33,2550,2532,10.42
18132,6034,129,1795,1719,29.19
18133,6034,169,500,499,9.22
18134,6034,163,8200,8070,21.54
18135,6034,1,343,339,11.2
18136,6034,196,290,279,64.29
18137,6035,147,3750,3619,17.21
18138,6035,20,1475,1430,303.13
18139,6035,44,314,306,16.76
18140,6035,141,158,155,50.2
18141,6035,99,6575,6273,81.94
18142,6036,58,390,379,8.93
18143,6037,53,10350,10333,13.88
18144,6037,138,2110,2059,490.35
18145,6037,148,3900,3810,10.62
18146,6037,59,730,696,212.9
18147,6038,67,3740,3612,45.54
18148,6038,69,10525,10034,58.25
18149,6038,89,20250,19690,13.05
18150,6038,153,8450,8338,25.0
18151,6038,107,3770,3730,16.56
18152,6039,9,3890,3708,29.28
18153,6039,131,264,251,22.97
18154,6039,123,5325,5244,15.37
18155,6040,24,810,775,96.11
18156,6040,160,371,370,441.79
18157,6040,38,8050,7950,18.7
18158,6040,96,10200,10162,8.89
18159,6041,193,3250,3211,14.01
18160,6041,135,13800,13402,24.28
18161,6041,150,214,207,23.68
18162,6041,198,12375,12275,9.66
18163,6041,96,18850,18068,9.46
18164,6042,144,4150,3949,31.16
18165,6042,154,15750,15152,327.18
18166,6042,164,2465,2367,17.87
18167,6042,39,2250,2196,10.86
