so_id,so_number,customer_id,warehouse_id,order_date,requested_delivery_date,actual_ship_date,status,total_amount,shipping_cost
29802,SO-2025-029802,146,5,2025-11-02,2025-11-09,2025-11-03,Delivered,9826.04,58.09
29803,SO-2025-029803,43,4,2025-11-02,2025-11-05,2025-11-03,Delivered,158648.01,43.87
29804,SO-2025-029804,73,3,2025-11-02,2025-11-06,2025-11-06,Delivered,341.33,58.22
29805,SO-2025-029805,130,4,2025-11-02,2025-11-11,2025-11-03,Delivered,110334.56,78.06
29806,SO-2025-029806,133,2,2025-11-02,2025-11-05,2025-11-03,Delivered,63750.12,54.78
29807,SO-2025-029807,68,2,2025-11-02,2025-11-10,2025-11-05,Delivered,81764.26,45.44
29808,SO-2025-029808,22,4,2025-11-02,2025-11-11,2025-11-06,Delivered,1355.48,68.75
29809,SO-2025-029809,71,3,2025-11-02,2025-11-09,2025-11-03,Delivered,228412.07,88.36
29810,SO-2025-029810,96,5,2025-11-02,2025-11-14,2025-11-04,Delivered,7079.58,95.2
29811,SO-2025-029811,148,5,2025-11-02,2025-11-15,2025-11-06,Delivered,216441.85,65.96
29812,SO-2025-029812,85,2,2025-11-02,2025-11-06,2025-11-04,Delivered,209544.13,29.39
29813,SO-2025-029813,30,5,2025-11-02,2025-11-09,2025-11-03,Delivered,264197.46,90.27
29814,SO-2025-029814,16,4,2025-11-02,2025-11-15,2025-11-03,Delivered,381516.86,29.72
29815,SO-2025-029815,7,3,2025-11-02,2025-11-16,2025-11-07,Delivered,7829.03,23.55
29816,SO-2025-029816,150,4,2025-11-02,2025-11-10,2025-11-05,Delivered,112994.39,23.35
29817,SO-2025-029817,20,4,2025-11-02,2025-11-12,2025-11-03,Delivered,83523.32,93.69
29818,SO-2025-029818,133,1,2025-11-02,2025-11-08,2025-11-06,Delivered,189607.62,40.25
29819,SO-2025-029819,78,1,2025-11-02,2025-11-05,2025-11-04,Delivered,10370.71,61.92
29820,SO-2025-029820,2,3,2025-11-02,2025-11-11,2025-11-07,Delivered,35317.48,52.53
29821,SO-2025-029821,95,2,2025-11-02,2025-11-07,2025-11-06,Delivered,1834.02,76.23
29822,SO-2025-029822,4,2,2025-11-02,2025-11-09,2025-11-04,Delivered,423088.55,24.76
29823,SO-2025-029823,60,4,2025-11-02,2025-11-11,2025-11-05,Delivered,131299.7,46.85
29824,SO-2025-029824,100,5,2025-11-02,2025-11-14,2025-11-03,Delivered,18159.4,38.37
29825,SO-2025-029825,147,4,2025-11-02,2025-11-08,2025-11-07,Delivered,116863.3,72.62
29826,SO-2025-029826,78,3,2025-11-03,2025-11-07,2025-11-04,Delivered,12252.04,63.37
29827,SO-2025-029827,88,1,2025-11-03,2025-11-17,2025-11-08,Delivered,112752.21,52.89
29828,SO-2025-029828,142,1,2025-11-03,2025-11-17,2025-11-05,Delivered,666028.65,69.65
29829,SO-2025-029829,5,3,2025-11-03,2025-11-16,2025-11-08,Delivered,118785.48,94.34
29830,SO-2025-029830,18,4,2025-11-03,2025-11-17,2025-11-04,Delivered,12157.29,17.77
29831,SO-2025-029831,143,5,2025-11-03,2025-11-17,2025-11-07,Delivered,181638.91,44.61
29832,SO-2025-029832,35,5,2025-11-03,2025-11-10,2025-11-04,Delivered,101031.66,18.1
29833,SO-2025-029833,104,2,2025-11-03,2025-11-11,2025-11-05,Delivered,158499.24,56.37
29834,SO-2025-029834,112,1,2025-11-03,2025-11-14,2025-11-04,Delivered,4257.83,99.87
29835,SO-2025-029835,90,5,2025-11-03,2025-11-13,2025-11-07,Delivered,503886.54,44.75
29836,SO-2025-029836,30,1,2025-11-03,2025-11-15,2025-11-07,Delivered,123057.67,54.21
29837,SO-2025-029837,66,1,2025-11-03,2025-11-10,2025-11-04,Delivered,131281.46,72.77
29838,SO-2025-029838,103,1,2025-11-03,2025-11-06,2025-11-05,Delivered,340544.82,18.25
29839,SO-2025-029839,102,4,2025-11-03,2025-11-08,2025-11-04,Delivered,10512.6,29.95
29840,SO-2025-029840,31,4,2025-11-03,2025-11-09,2025-11-07,Delivered,162706.93,36.37
29841,SO-2025-029841,98,3,2025-11-03,2025-11-06,2025-11-06,Delivered,149105.29,40.7
29842,SO-2025-029842,137,4,2025-11-03,2025-11-15,2025-11-04,Delivered,16481.52,74.81
29843,SO-2025-029843,93,2,2025-11-03,2025-11-15,2025-11-05,Delivered,27934.46,81.74
29844,SO-2025-029844,71,2,2025-11-03,2025-11-10,2025-11-05,Delivered,272278.87,19.73
29845,SO-2025-029845,25,3,2025-11-03,2025-11-12,2025-11-06,Delivered,5650.8,30.04
29846,SO-2025-029846,62,5,2025-11-03,2025-11-14,2025-11-08,Delivered,10038.18,40.24
29847,SO-2025-029847,8,5,2025-11-03,2025-11-17,2025-11-05,Delivered,4877.12,45.63
29848,SO-2025-029848,8,1,2025-11-03,2025-11-17,2025-11-08,Delivered,4526.84,26.2
29849,SO-2025-029849,16,5,2025-11-03,2025-11-14,2025-11-05,Delivered,88016.77,88.34
29850,SO-2025-029850,15,2,2025-11-03,2025-11-17,2025-11-06,Delivered,361685.45,35.35
29851,SO-2025-029851,33,1,2025-11-03,2025-11-09,2025-11-06,Delivered,143360.0,42.16
29852,SO-2025-029852,90,3,2025-11-03,2025-11-15,2025-11-05,Delivered,107400.16,89.33
29853,SO-2025-029853,14,4,2025-11-03,2025-11-14,2025-11-04,Delivered,194529.06,52.73
29854,SO-2025-029854,27,2,2025-11-03,2025-11-17,2025-11-07,Delivered,4402.64,26.21
29855,SO-2025-029855,141,5,2025-11-03,2025-11-12,2025-11-07,Delivered,159285.79,54.73
29856,SO-2025-029856,57,4,2025-11-03,2025-11-09,2025-11-07,Delivered,54459.66,91.91
29857,SO-2025-029857,6,4,2025-11-03,2025-11-15,2025-11-07,Delivered,2926.17,18.42
29858,SO-2025-029858,30,3,2025-11-03,2025-11-09,2025-11-05,Delivered,211385.46,30.25
29859,SO-2025-029859,123,3,2025-11-03,2025-11-06,2025-11-06,Delivered,1650.77,26.04
29860,SO-2025-029860,39,5,2025-11-03,2025-11-13,2025-11-07,Delivered,10406.02,78.96
29861,SO-2025-029861,99,3,2025-11-03,2025-11-14,2025-11-07,Delivered,41573.01,83.32
29862,SO-2025-029862,82,2,2025-11-03,2025-11-08,2025-11-04,Delivered,9088.09,37.97
29863,SO-2025-029863,146,2,2025-11-03,2025-11-07,2025-11-07,Delivered,1069.02,71.38
29864,SO-2025-029864,78,4,2025-11-03,2025-11-07,2025-11-07,Delivered,1340.74,27.48
29865,SO-2025-029865,141,2,2025-11-03,2025-11-11,2025-11-06,Delivered,134617.87,50.19
29866,SO-2025-029866,10,4,2025-11-03,2025-11-17,2025-11-08,Delivered,27228.11,35.05
29867,SO-2025-029867,127,4,2025-11-03,2025-11-07,2025-11-06,Delivered,129485.64,31.19
29868,SO-2025-029868,5,1,2025-11-03,2025-11-09,2025-11-08,Delivered,381143.63,48.12
29869,SO-2025-029869,7,5,2025-11-03,2025-11-15,2025-11-06,Delivered,8781.15,44.87
29870,SO-2025-029870,20,5,2025-11-03,2025-11-11,2025-11-04,Delivered,97555.15,55.45
29871,SO-2025-029871,76,1,2025-11-03,2025-11-14,2025-11-05,Delivered,160253.36,24.85
29872,SO-2025-029872,59,4,2025-11-03,2025-11-13,2025-11-04,Delivered,210689.82,87.08
29873,SO-2025-029873,119,2,2025-11-03,2025-11-13,2025-11-07,Delivered,8760.5,68.27
29874,SO-2025-029874,115,3,2025-11-03,2025-11-16,2025-11-07,Delivered,134342.41,10.8
29875,SO-2025-029875,69,2,2025-11-03,2025-11-12,2025-11-07,Delivered,2312.76,87.49
29876,SO-2025-029876,26,2,2025-11-03,2025-11-09,2025-11-08,Delivered,84782.95,94.39
29877,SO-2025-029877,134,3,2025-11-03,2025-11-06,2025-11-08,Delivered,516684.28,64.53
29878,SO-2025-029878,118,2,2025-11-03,2025-11-11,2025-11-08,Delivered,4572.3,17.34
29879,SO-2025-029879,55,1,2025-11-03,2025-11-14,2025-11-06,Delivered,95.2,62.35
29880,SO-2025-029880,139,4,2025-11-03,2025-11-06,2025-11-05,Delivered,92106.15,72.38
29881,SO-2025-029881,141,4,2025-11-03,2025-11-14,2025-11-07,Delivered,242236.77,21.94
29882,SO-2025-029882,3,1,2025-11-03,2025-11-06,2025-11-07,Delivered,11412.83,35.03
29883,SO-2025-029883,12,3,2025-11-03,2025-11-13,2025-11-04,Delivered,134222.53,44.33
29884,SO-2025-029884,133,3,2025-11-03,2025-11-10,2025-11-07,Delivered,124147.03,46.58
29885,SO-2025-029885,146,1,2025-11-03,2025-11-08,2025-11-07,Delivered,5087.68,24.4
29886,SO-2025-029886,88,3,2025-11-03,2025-11-10,2025-11-07,Delivered,375398.54,43.18
29887,SO-2025-029887,42,2,2025-11-03,2025-11-13,2025-11-06,Delivered,36484.9,72.99
29888,SO-2025-029888,37,1,2025-11-03,2025-11-07,2025-11-04,Delivered,12086.96,22.47
29889,SO-2025-029889,14,2,2025-11-03,2025-11-11,2025-11-08,Delivered,82158.64,58.23
29890,SO-2025-029890,88,3,2025-11-03,2025-11-16,2025-11-08,Delivered,221377.37,54.92
29891,SO-2025-029891,10,5,2025-11-03,2025-11-15,2025-11-06,Delivered,483344.49,61.28
29892,SO-2025-029892,14,3,2025-11-03,2025-11-10,2025-11-06,Delivered,229063.88,60.74
29893,SO-2025-029893,82,4,2025-11-03,2025-11-10,2025-11-07,Delivered,1720.74,30.22
29894,SO-2025-029894,2,3,2025-11-03,2025-11-10,2025-11-06,Delivered,188966.86,21.48
29895,SO-2025-029895,66,4,2025-11-03,2025-11-08,2025-11-04,Delivered,152523.13,53.57
29896,SO-2025-029896,54,2,2025-11-03,2025-11-16,2025-11-05,Delivered,279392.7,66.07
29897,SO-2025-029897,45,5,2025-11-03,2025-11-08,2025-11-06,Delivered,313.65,32.52
29898,SO-2025-029898,93,3,2025-11-03,2025-11-12,2025-11-06,Delivered,150025.8,47.72
29899,SO-2025-029899,85,1,2025-11-03,2025-11-11,2025-11-05,Delivered,26514.18,62.32
29900,SO-2025-029900,62,2,2025-11-03,2025-11-09,2025-11-05,Delivered,34382.04,21.0
29901,SO-2025-029901,58,2,2025-11-03,2025-11-17,2025-11-05,Delivered,120405.3,98.96
29902,SO-2025-029902,39,4,2025-11-03,2025-11-10,2025-11-07,Delivered,2578.92,83.07
29903,SO-2025-029903,9,2,2025-11-03,2025-11-06,2025-11-06,Delivered,129852.72,35.75
29904,SO-2025-029904,96,1,2025-11-03,2025-11-15,2025-11-07,Delivered,3660.25,58.99
29905,SO-2025-029905,2,5,2025-11-03,2025-11-08,2025-11-07,Delivered,230969.66,15.83
29906,SO-2025-029906,57,5,2025-11-03,2025-11-09,2025-11-05,Delivered,198346.56,93.71
29907,SO-2025-029907,24,4,2025-11-03,2025-11-13,2025-11-04,Delivered,16640.55,18.96
29908,SO-2025-029908,36,4,2025-11-03,2025-11-12,2025-11-07,Delivered,3686.8,49.47
29909,SO-2025-029909,146,1,2025-11-03,2025-11-09,2025-11-06,Delivered,4900.02,18.47
29910,SO-2025-029910,128,1,2025-11-03,2025-11-14,2025-11-04,Delivered,2666.52,39.67
29911,SO-2025-029911,103,4,2025-11-03,2025-11-13,2025-11-04,Delivered,328714.76,64.16
29912,SO-2025-029912,5,1,2025-11-03,2025-11-07,2025-11-06,Delivered,329989.71,13.33
29913,SO-2025-029913,16,3,2025-11-03,2025-11-12,2025-11-04,Delivered,61682.79,80.38
29914,SO-2025-029914,22,5,2025-11-03,2025-11-08,2025-11-08,Delivered,3770.95,83.03
29915,SO-2025-029915,79,5,2025-11-03,2025-11-13,2025-11-06,Delivered,1007.1,84.42
29916,SO-2025-029916,14,2,2025-11-03,2025-11-12,2025-11-04,Delivered,35469.0,85.52
29917,SO-2025-029917,60,5,2025-11-03,2025-11-11,2025-11-04,Delivered,103008.69,26.03
29918,SO-2025-029918,127,5,2025-11-03,2025-11-08,2025-11-04,Delivered,133542.47,15.33
29919,SO-2025-029919,97,3,2025-11-03,2025-11-13,2025-11-06,Delivered,169003.76,55.27
29920,SO-2025-029920,63,1,2025-11-04,2025-11-17,2025-11-06,Delivered,200024.42,70.26
29921,SO-2025-029921,7,3,2025-11-04,2025-11-16,2025-11-07,Delivered,16338.36,49.13
29922,SO-2025-029922,116,5,2025-11-04,2025-11-14,2025-11-07,Delivered,41543.97,38.2
29923,SO-2025-029923,127,4,2025-11-04,2025-11-09,2025-11-05,Delivered,115514.7,60.2
29924,SO-2025-029924,149,2,2025-11-04,2025-11-18,2025-11-07,Delivered,88808.84,72.13
29925,SO-2025-029925,86,5,2025-11-04,2025-11-13,2025-11-09,Delivered,4748.21,31.98
29926,SO-2025-029926,86,2,2025-11-04,2025-11-07,2025-11-09,Delivered,87.48,97.24
29927,SO-2025-029927,135,3,2025-11-04,2025-11-11,2025-11-06,Delivered,182466.27,77.33
29928,SO-2025-029928,79,1,2025-11-04,2025-11-09,2025-11-09,Delivered,7163.65,46.88
29929,SO-2025-029929,46,3,2025-11-04,2025-11-13,2025-11-05,Delivered,4250.18,83.71
29930,SO-2025-029930,57,2,2025-11-04,2025-11-13,2025-11-09,Delivered,251762.51,27.6
29931,SO-2025-029931,89,2,2025-11-04,2025-11-12,2025-11-05,Delivered,132497.61,86.02
29932,SO-2025-029932,32,2,2025-11-04,2025-11-08,2025-11-09,Delivered,9216.18,38.99
29933,SO-2025-029933,71,1,2025-11-04,2025-11-17,2025-11-07,Delivered,149438.25,46.95
29934,SO-2025-029934,15,1,2025-11-04,2025-11-10,2025-11-06,Delivered,366801.6,83.69
29935,SO-2025-029935,23,1,2025-11-04,2025-11-10,2025-11-06,Delivered,66249.5,89.96
29936,SO-2025-029936,110,3,2025-11-04,2025-11-17,2025-11-05,Delivered,9946.76,81.28
29937,SO-2025-029937,57,4,2025-11-04,2025-11-10,2025-11-09,Delivered,126119.34,38.97
29938,SO-2025-029938,71,3,2025-11-04,2025-11-17,2025-11-05,Delivered,227529.5,73.11
29939,SO-2025-029939,93,2,2025-11-04,2025-11-14,2025-11-06,Delivered,128682.28,21.02
29940,SO-2025-029940,68,4,2025-11-04,2025-11-09,2025-11-08,Delivered,245229.32,58.95
29941,SO-2025-029941,30,1,2025-11-04,2025-11-15,2025-11-06,Delivered,85341.91,53.91
29942,SO-2025-029942,132,5,2025-11-04,2025-11-18,2025-11-05,Delivered,597715.84,91.38
29943,SO-2025-029943,116,1,2025-11-04,2025-11-14,2025-11-08,Delivered,4876.32,10.54
29944,SO-2025-029944,30,4,2025-11-04,2025-11-08,2025-11-09,Delivered,62902.11,52.44
29945,SO-2025-029945,82,1,2025-11-04,2025-11-11,2025-11-07,Delivered,2592.58,70.43
29946,SO-2025-029946,46,1,2025-11-04,2025-11-08,2025-11-07,Delivered,20327.85,19.15
29947,SO-2025-029947,41,4,2025-11-04,2025-11-13,2025-11-06,Delivered,51313.69,99.35
29948,SO-2025-029948,144,5,2025-11-04,2025-11-13,2025-11-09,Delivered,135971.3,64.08
29949,SO-2025-029949,134,2,2025-11-04,2025-11-13,2025-11-08,Delivered,177712.17,94.91
29950,SO-2025-029950,11,1,2025-11-04,2025-11-17,2025-11-08,Delivered,2126.12,24.16
29951,SO-2025-029951,105,4,2025-11-04,2025-11-08,2025-11-07,Delivered,15632.8,21.31
29952,SO-2025-029952,48,2,2025-11-04,2025-11-12,2025-11-09,Delivered,1438.33,78.42
29953,SO-2025-029953,78,4,2025-11-04,2025-11-08,2025-11-06,Delivered,17696.29,97.06
29954,SO-2025-029954,5,2,2025-11-04,2025-11-15,2025-11-09,Delivered,26763.42,60.86
29955,SO-2025-029955,112,2,2025-11-04,2025-11-16,2025-11-06,Delivered,79.51,77.16
29956,SO-2025-029956,139,5,2025-11-04,2025-11-18,2025-11-05,Delivered,129155.02,68.83
29957,SO-2025-029957,21,2,2025-11-04,2025-11-07,2025-11-06,Delivered,7364.06,27.6
29958,SO-2025-029958,26,3,2025-11-04,2025-11-15,2025-11-05,Delivered,78545.35,32.86
29959,SO-2025-029959,66,5,2025-11-04,2025-11-18,2025-11-08,Delivered,255302.03,57.31
29960,SO-2025-029960,18,1,2025-11-04,2025-11-18,2025-11-08,Delivered,3036.6,23.76
29961,SO-2025-029961,58,4,2025-11-04,2025-11-07,2025-11-05,Delivered,100148.5,91.92
29962,SO-2025-029962,104,5,2025-11-04,2025-11-14,2025-11-06,Delivered,339562.57,85.04
29963,SO-2025-029963,46,3,2025-11-04,2025-11-07,2025-11-09,Delivered,40068.0,62.94
29964,SO-2025-029964,116,1,2025-11-04,2025-11-18,2025-11-09,Delivered,5706.4,83.56
29965,SO-2025-029965,58,3,2025-11-04,2025-11-14,2025-11-09,Delivered,253232.4,73.85
29966,SO-2025-029966,26,2,2025-11-04,2025-11-14,2025-11-08,Delivered,211951.93,73.04
29967,SO-2025-029967,115,1,2025-11-04,2025-11-07,2025-11-07,Delivered,467028.43,10.26
29968,SO-2025-029968,1,3,2025-11-04,2025-11-17,2025-11-09,Delivered,510469.43,10.48
29969,SO-2025-029969,95,1,2025-11-04,2025-11-15,2025-11-08,Delivered,6986.02,40.89
29970,SO-2025-029970,61,1,2025-11-04,2025-11-08,2025-11-06,Delivered,73437.37,33.11
29971,SO-2025-029971,74,1,2025-11-04,2025-11-11,2025-11-09,Delivered,10508.05,40.34
29972,SO-2025-029972,29,2,2025-11-04,2025-11-10,2025-11-09,Delivered,174078.42,39.5
29973,SO-2025-029973,78,4,2025-11-04,2025-11-07,2025-11-06,Delivered,4176.53,10.27
29974,SO-2025-029974,145,4,2025-11-04,2025-11-09,2025-11-08,Delivered,7855.9,88.6
29975,SO-2025-029975,38,1,2025-11-04,2025-11-15,2025-11-06,Delivered,86877.47,42.84
29976,SO-2025-029976,76,2,2025-11-04,2025-11-11,2025-11-05,Delivered,119524.3,86.16
29977,SO-2025-029977,61,4,2025-11-04,2025-11-07,2025-11-06,Delivered,98924.79,28.05
29978,SO-2025-029978,24,5,2025-11-04,2025-11-18,2025-11-08,Delivered,14334.78,95.4
29979,SO-2025-029979,146,3,2025-11-04,2025-11-12,2025-11-08,Delivered,4369.68,33.3
29980,SO-2025-029980,85,5,2025-11-04,2025-11-09,2025-11-05,Delivered,102244.76,28.1
29981,SO-2025-029981,135,4,2025-11-04,2025-11-18,2025-11-09,Delivered,232543.29,73.69
29982,SO-2025-029982,150,1,2025-11-04,2025-11-10,2025-11-05,Delivered,241556.95,24.68
29983,SO-2025-029983,24,2,2025-11-04,2025-11-18,2025-11-06,Delivered,10066.39,79.12
29984,SO-2025-029984,95,2,2025-11-04,2025-11-10,2025-11-08,Delivered,9334.47,23.07
29985,SO-2025-029985,129,1,2025-11-04,2025-11-13,2025-11-07,Delivered,114649.75,76.56
29986,SO-2025-029986,45,5,2025-11-04,2025-11-14,2025-11-07,Delivered,13825.53,40.94
29987,SO-2025-029987,117,5,2025-11-04,2025-11-13,2025-11-06,Delivered,1371.24,61.87
29988,SO-2025-029988,39,3,2025-11-04,2025-11-08,2025-11-09,Delivered,11788.08,67.44
29989,SO-2025-029989,46,1,2025-11-04,2025-11-17,2025-11-09,Delivered,12115.14,93.08
29990,SO-2025-029990,78,5,2025-11-04,2025-11-13,2025-11-07,Delivered,6809.61,92.15
29991,SO-2025-029991,80,2,2025-11-04,2025-11-15,2025-11-09,Delivered,139.4,45.35
29992,SO-2025-029992,4,3,2025-11-04,2025-11-17,2025-11-07,Delivered,159014.49,90.4
29993,SO-2025-029993,146,4,2025-11-04,2025-11-12,2025-11-06,Delivered,6302.02,53.09
29994,SO-2025-029994,111,5,2025-11-04,2025-11-17,2025-11-06,Delivered,5892.6,97.51
29995,SO-2025-029995,139,3,2025-11-04,2025-11-15,2025-11-08,Delivered,154020.81,12.51
29996,SO-2025-029996,148,3,2025-11-04,2025-11-12,2025-11-05,Delivered,307502.96,28.89
29997,SO-2025-029997,117,2,2025-11-04,2025-11-14,2025-11-06,Delivered,2174.38,61.44
29998,SO-2025-029998,119,1,2025-11-04,2025-11-15,2025-11-06,Delivered,4797.18,10.44
29999,SO-2025-029999,110,4,2025-11-04,2025-11-07,2025-11-08,Delivered,15179.47,74.86
30000,SO-2025-030000,73,3,2025-11-04,2025-11-17,2025-11-07,Delivered,14696.3,82.63
30001,SO-2025-030001,108,3,2025-11-04,2025-11-17,2025-11-08,Delivered,15293.18,25.37
30002,SO-2025-030002,148,4,2025-11-04,2025-11-07,2025-11-06,Delivered,86069.75,33.88
30003,SO-2025-030003,92,5,2025-11-04,2025-11-14,2025-11-06,Delivered,199431.32,10.48
30004,SO-2025-030004,134,1,2025-11-04,2025-11-16,2025-11-05,Delivered,191488.57,28.99
30005,SO-2025-030005,4,1,2025-11-04,2025-11-11,2025-11-09,Delivered,112566.9,23.64
30006,SO-2025-030006,142,1,2025-11-04,2025-11-07,2025-11-06,Delivered,71080.74,57.99
30007,SO-2025-030007,25,2,2025-11-04,2025-11-17,2025-11-07,Delivered,7109.2,85.27
30008,SO-2025-030008,115,4,2025-11-04,2025-11-15,2025-11-09,Delivered,314742.66,85.53
30009,SO-2025-030009,108,2,2025-11-04,2025-11-14,2025-11-06,Delivered,494.93,85.19
30010,SO-2025-030010,45,1,2025-11-05,2025-11-16,2025-11-06,Delivered,13646.49,19.08
30011,SO-2025-030011,47,5,2025-11-05,2025-11-17,2025-11-10,Delivered,33143.87,41.58
30012,SO-2025-030012,93,4,2025-11-05,2025-11-12,2025-11-07,Delivered,354074.05,41.22
30013,SO-2025-030013,42,2,2025-11-05,2025-11-13,2025-11-09,Delivered,1505.79,97.59
30014,SO-2025-030014,57,5,2025-11-05,2025-11-10,2025-11-07,Delivered,244743.09,20.34
30015,SO-2025-030015,5,3,2025-11-05,2025-11-16,2025-11-09,Delivered,234005.55,10.63
30016,SO-2025-030016,77,3,2025-11-05,2025-11-17,2025-11-10,Delivered,11986.59,43.73
30017,SO-2025-030017,5,1,2025-11-05,2025-11-13,2025-11-07,Delivered,193196.71,92.76
30018,SO-2025-030018,93,3,2025-11-05,2025-11-14,2025-11-06,Delivered,174921.78,61.45
30019,SO-2025-030019,133,4,2025-11-05,2025-11-09,2025-11-10,Delivered,236772.55,37.92
30020,SO-2025-030020,121,2,2025-11-05,2025-11-09,2025-11-08,Delivered,9578.35,98.35
30021,SO-2025-030021,128,3,2025-11-05,2025-11-11,2025-11-06,Delivered,10562.02,18.54
30022,SO-2025-030022,143,3,2025-11-05,2025-11-08,2025-11-07,Delivered,159762.58,51.65
30023,SO-2025-030023,30,4,2025-11-05,2025-11-14,2025-11-08,Delivered,270361.16,93.13
30024,SO-2025-030024,122,2,2025-11-05,2025-11-10,2025-11-10,Delivered,9143.1,96.42
30025,SO-2025-030025,90,3,2025-11-05,2025-11-14,2025-11-08,Delivered,13784.7,48.47
30026,SO-2025-030026,17,4,2025-11-05,2025-11-18,2025-11-10,Delivered,89460.29,40.44
30027,SO-2025-030027,134,5,2025-11-05,2025-11-12,2025-11-06,Delivered,177395.98,58.0
30028,SO-2025-030028,22,1,2025-11-05,2025-11-19,2025-11-06,Delivered,8208.45,45.73
30029,SO-2025-030029,142,4,2025-11-05,2025-11-19,2025-11-06,Delivered,282505.26,41.25
30030,SO-2025-030030,14,2,2025-11-05,2025-11-08,2025-11-06,Delivered,187233.94,86.31
30031,SO-2025-030031,33,1,2025-11-05,2025-11-15,2025-11-07,Delivered,160480.94,98.59
30032,SO-2025-030032,72,2,2025-11-05,2025-11-10,2025-11-06,Delivered,5553.44,56.37
30033,SO-2025-030033,134,5,2025-11-05,2025-11-17,2025-11-10,Delivered,127601.24,31.83
30034,SO-2025-030034,66,5,2025-11-05,2025-11-13,2025-11-06,Delivered,119687.4,61.07
30035,SO-2025-030035,42,5,2025-11-05,2025-11-10,2025-11-08,Delivered,1346.76,46.69
30036,SO-2025-030036,47,2,2025-11-05,2025-11-09,2025-11-10,Delivered,12256.77,39.97
30037,SO-2025-030037,27,1,2025-11-05,2025-11-12,2025-11-08,Delivered,6276.78,93.53
30038,SO-2025-030038,82,5,2025-11-05,2025-11-11,2025-11-10,Delivered,12769.76,85.74
30039,SO-2025-030039,36,4,2025-11-05,2025-11-19,2025-11-06,Delivered,10153.85,94.14
30040,SO-2025-030040,129,5,2025-11-05,2025-11-19,2025-11-10,Delivered,114922.96,94.6
30041,SO-2025-030041,140,4,2025-11-05,2025-11-09,2025-11-10,Delivered,4441.67,92.58
30042,SO-2025-030042,40,4,2025-11-05,2025-11-16,2025-11-06,Delivered,80.05,10.7
30043,SO-2025-030043,94,5,2025-11-05,2025-11-09,2025-11-07,Delivered,370670.33,93.78
30044,SO-2025-030044,26,2,2025-11-05,2025-11-16,2025-11-06,Delivered,199509.32,41.02
30045,SO-2025-030045,143,4,2025-11-05,2025-11-19,2025-11-10,Delivered,109447.66,50.52
30046,SO-2025-030046,27,4,2025-11-05,2025-11-12,2025-11-10,Delivered,19214.31,17.88
30047,SO-2025-030047,115,1,2025-11-05,2025-11-15,2025-11-10,Delivered,229763.74,19.76
30048,SO-2025-030048,96,3,2025-11-05,2025-11-19,2025-11-08,Delivered,2622.87,59.27
30049,SO-2025-030049,75,3,2025-11-05,2025-11-18,2025-11-06,Delivered,24365.17,47.06
30050,SO-2025-030050,83,4,2025-11-05,2025-11-14,2025-11-06,Delivered,215285.15,56.83
30051,SO-2025-030051,102,5,2025-11-05,2025-11-11,2025-11-10,Delivered,3487.61,73.35
30052,SO-2025-030052,82,1,2025-11-05,2025-11-15,2025-11-07,Delivered,4075.16,32.72
30053,SO-2025-030053,57,5,2025-11-05,2025-11-10,2025-11-08,Delivered,446763.34,80.48
30054,SO-2025-030054,41,5,2025-11-05,2025-11-11,2025-11-10,Delivered,298968.66,52.36
30055,SO-2025-030055,2,5,2025-11-05,2025-11-14,2025-11-06,Delivered,50096.25,89.59
30056,SO-2025-030056,107,3,2025-11-05,2025-11-19,2025-11-07,Delivered,137622.58,30.26
30057,SO-2025-030057,73,3,2025-11-05,2025-11-15,2025-11-08,Delivered,15825.53,54.28
30058,SO-2025-030058,22,3,2025-11-05,2025-11-17,2025-11-09,Delivered,1430.35,91.91
30059,SO-2025-030059,127,2,2025-11-05,2025-11-08,2025-11-08,Delivered,436356.53,49.42
30060,SO-2025-030060,88,2,2025-11-05,2025-11-11,2025-11-08,Delivered,126377.47,44.58
30061,SO-2025-030061,132,4,2025-11-05,2025-11-17,2025-11-06,Delivered,163229.11,11.83
30062,SO-2025-030062,147,3,2025-11-05,2025-11-09,2025-11-07,Delivered,46448.23,57.61
30063,SO-2025-030063,25,5,2025-11-05,2025-11-16,2025-11-10,Delivered,28031.73,78.62
